customer_id,default_flag,join_date,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,education_level_enc,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,gender_Male,gender_Other,employment_type_Self-Employed,employment_type_Unemployed,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
C01777,0,2022-03-27,56,Female,South,Graduate,Salaried,95084.47,33181.14,Business,608.23,3,298.0,0.12,2,0,1,0,0,0,0,0,0,0,0,0.3489648730229027,19.735099337748345,0.0031340554351304687
C01778,0,2020-01-16,38,Male,South,Secondary,Self-Employed,70832.1,5808.18,Car,479.61,1,216.0,0.68,1,0,1,0,1,0,0,1,0,1,0,0.08199926304599185,5.167464114832536,0.0030494648612705254
C01779,0,2020-10-19,57,Female,East,Secondary,Self-Employed,80127.09,3897.5,Business,575.06,0,71.0,0.51,1,0,0,0,0,0,0,0,0,1,0,0.04864147693370619,2.1801432958034797,0.00088609233156976
C01780,0,2021-11-10,39,Male,North,Graduate,Salaried,31614.54,6076.49,Home,514.77,1,328.0,0.46,2,1,0,0,0,0,1,1,0,0,0,0.19220554845966442,16.677966101694913,0.010374973034559415
C01781,0,2019-12-08,67,Male,East,Primary,Salaried,54220.93,15761.8,Car,678.08,1,321.0,0.11,0,0,0,0,1,0,0,1,0,0,0,0.2906958622804883,7.447795823665893,0.005920223057774922
C01782,0,2019-04-16,48,Male,East,Primary,Salaried,80340.9,17505.95,Car,746.92,2,48.0,0.65,0,0,0,0,1,0,0,1,0,0,0,0.2178958662399849,0.9417920209287115,0.0005974540987218217
C01783,0,2021-02-16,60,Male,East,Secondary,Salaried,78099.32,24576.68,Car,574.73,2,69.0,0.24,1,0,0,0,1,0,0,1,0,0,0,0.31468494219924065,2.4154025670945156,0.0008834904068306868
C01784,1,2019-01-31,40,Male,West,Primary,Salaried,82472.58,14019.97,Home,577.71,2,114.0,0.61,0,0,0,1,0,0,1,1,0,0,0,0.16999553063575795,2.1321695760598502,0.0013822776006279906
C01785,0,2022-04-05,69,Male,West,Graduate,Salaried,63016.37,11190.2,Home,725.45,2,248.0,0.11,2,0,0,1,0,0,1,1,0,0,0,0.17757608062793842,16.756756756756754,0.003935485335001048
C01786,0,2018-09-18,47,Male,East,Post-Graduate,Salaried,43699.45,69329.08,Car,613.93,3,471.0,0.66,3,0,0,0,1,0,0,1,0,0,0,1.5864977705669066,8.125359401955146,0.010778167688609354
C01787,0,2020-03-15,32,Female,North,Graduate,Salaried,58526.34,56112.19,Education,670.54,2,136.0,0.12,2,1,0,0,0,1,0,0,0,0,0,0.9587510512360761,3.4142259414225937,0.002323740045934873
C01788,0,2020-07-22,71,Male,East,Secondary,Salaried,61175.86,48482.68,Education,645.87,1,92.0,0.27,1,0,0,0,0,1,0,1,0,0,0,0.7925132560457671,2.5891181988742966,0.0015038611635373822
C01789,0,2021-07-03,35,Female,South,Secondary,Salaried,66043.52,28201.12,Business,593.35,4,229.0,0.29,1,0,1,0,0,0,0,0,0,0,0,0.4270081303964416,9.541666666666666,0.0034674105801750115
C01790,1,2022-10-24,61,Female,West,Secondary,Salaried,35803.36,30055.62,Home,594.91,2,417.0,0.21,1,0,0,1,0,0,1,0,0,0,0,0.839463670448807,51.69421487603306,0.011646951571025736
C01791,0,2020-06-23,59,Female,West,Primary,Unemployed,53353.34,11566.19,Business,609.49,1,443.0,0.44,0,0,0,1,0,0,0,0,0,0,1,0.21678474112398588,12.136986301369863,0.008303135286375699
C01792,0,2021-06-03,22,Female,East,Graduate,Salaried,57783.31,24722.93,Business,525.72,2,114.0,0.3,2,0,0,0,0,0,0,0,0,0,0,0.42785589818236447,4.56,0.001972888019049099
C01793,1,2020-12-12,49,Male,East,Post-Graduate,Salaried,3944.46,10384.88,Car,688.93,2,426.0,0.8,3,0,0,0,1,0,0,1,0,0,0,2.6327760960942688,13.846153846153847,0.1079995740861867
C01794,1,2020-07-28,61,Male,North,Graduate,Self-Employed,80812.62,9484.19,Education,698.07,2,469.0,0.51,2,1,0,0,0,1,0,1,0,1,0,0.11736025883086083,13.273584905660377,0.005803549000143789
C01795,0,2023-03-06,30,Female,North,Post-Graduate,Self-Employed,74263.25,6039.09,Business,656.38,2,83.0,0.5,3,1,0,0,0,0,0,0,0,1,0,0.0813200337986824,22.844036697247706,0.0011176456726577411
C01796,0,2022-03-04,22,Male,South,Graduate,Self-Employed,66632.97,30480.95,Car,758.77,3,144.0,0.25,2,0,1,0,1,0,0,1,0,1,0,0.457445465810694,9.07563025210084,0.002161092324115224
C01797,0,2022-03-10,71,Female,East,Secondary,Self-Employed,47112.59,25107.89,Home,649.97,1,439.0,0.39,1,0,0,0,0,0,1,0,0,1,0,0.5329337656876856,28.02127659574468,0.009318103717074354
C01798,0,2020-05-03,31,Male,East,Post-Graduate,Salaried,74656.26,17286.69,Business,699.41,3,387.0,0.19,3,0,0,0,0,0,0,1,0,0,0,0.2315504419857089,10.13089005235602,0.005183758200584921
C01799,0,2021-10-19,33,Female,East,Graduate,Salaried,123075.65,15567.72,Education,688.87,3,71.0,0.63,2,0,0,0,0,1,0,0,0,0,0,0.12648903337093892,3.480392156862745,0.0005768809671125036
C01800,0,2021-07-27,30,Female,West,Primary,Self-Employed,43129.64,5094.49,Home,653.81,3,10.0,0.33,0,0,0,1,0,0,1,0,0,1,0,0.11812039237981119,0.4310344827586207,0.0002318591112747521
C01801,0,2019-08-16,34,Other,South,Primary,Salaried,75708.25,27041.27,Car,742.39,2,88.0,0.63,0,0,1,0,1,0,0,0,1,0,0,0.35717732215445475,1.8763326226012793,0.0011623568105193292
C01802,0,2019-12-15,38,Male,North,Graduate,Self-Employed,68929.04,17112.56,Home,660.25,2,383.0,0.36,2,1,0,0,0,0,1,1,0,1,0,0.24826343149418595,8.934681181959565,0.005556438911669161
C01803,0,2021-03-27,71,Male,West,Secondary,Salaried,28059.99,45107.23,Business,645.19,1,74.0,0.79,1,0,0,1,0,0,0,1,0,0,0,1.607528370466276,2.7139364303178484,0.002637206927016011
C01804,1,2019-09-24,74,Female,West,Post-Graduate,Salaried,99434.27,24759.61,Home,545.93,1,438.0,0.22,3,0,0,1,0,0,1,0,0,0,0,0.24900479482576782,9.605263157894736,0.004404919953653805
C01805,0,2018-02-28,29,Male,West,Graduate,Salaried,73984.61,38739.97,Home,658.78,3,477.0,0.1,2,0,0,1,0,0,1,1,0,0,0,0.5236220073336874,7.372488408037094,0.00644728680735088
C01806,0,2022-10-17,59,Male,West,Primary,Salaried,56685.16,21899.25,Home,613.15,1,192.0,0.52,0,0,0,1,0,0,1,1,0,0,0,0.38633127259409694,23.132530120481924,0.0033871298943144905
C01807,0,2018-05-08,48,Female,South,Post-Graduate,Salaried,103669.68,25472.18,Education,581.88,1,75.0,0.77,3,0,1,0,0,1,0,0,0,0,0,0.2457052052249028,1.2019230769230769,0.0007234516398623011
C01808,1,2020-01-06,23,Male,East,Primary,Self-Employed,8505.46,46392.87,Business,762.76,0,332.0,0.55,0,0,0,0,0,0,0,1,0,1,0,5.4544810039668645,7.879746835443038,0.03903375008523937
C01809,1,2019-12-22,40,Male,North,Primary,Self-Employed,17343.48,18884.35,Car,665.62,3,365.0,0.16,0,1,0,0,1,0,0,1,0,1,0,1.0888443380451904,8.56137607505864,0.021045372670306074
C01810,0,2023-03-21,47,Male,North,Graduate,Salaried,71048.34,32128.02,Education,531.84,4,217.0,0.48,2,1,0,0,0,1,0,1,0,0,0,0.4521994461798826,69.25531914893617,0.003054258551290572
C01811,0,2021-02-12,47,Female,West,Primary,Self-Employed,437.23,15447.16,Business,610.22,2,63.0,0.74,0,0,0,1,0,0,0,0,0,1,0,35.329597694577224,2.1951219512195124,0.1440889234499005
C01812,1,2021-05-17,73,Male,West,Post-Graduate,Salaried,8912.66,19833.24,Car,725.12,3,230.0,0.1,3,0,0,1,1,0,0,1,0,0,0,2.2252885221695884,8.996088657105606,0.025805988335693274
C01813,1,2019-06-10,22,Female,South,Secondary,Salaried,89378.95,76955.97,Car,581.77,0,245.0,0.22,1,0,1,0,1,0,0,0,0,0,0,0.8610077652512141,4.986431478968792,0.002741137594478342
C01814,0,2019-06-05,49,Male,West,Graduate,Salaried,49778.17,36768.81,Car,573.6,2,386.0,0.67,2,0,0,1,1,0,0,1,0,0,0,0.7386533092719157,7.829614604462475,0.007754403185171331
C01815,0,2019-07-06,58,Female,North,Post-Graduate,Salaried,114902.24,14283.11,Business,638.24,1,109.0,0.73,3,1,0,0,0,0,0,0,0,0,0,0.12430662796478119,2.2582872928176796,0.0009486325070773206
C01816,0,2023-06-09,23,Female,North,Graduate,Salaried,34130.76,30894.56,Car,687.54,2,456.0,0.6,2,1,0,0,1,0,0,0,0,0,0,0.9051823047596947,977.1428571428571,0.013360382247567882
C01817,0,2018-08-25,36,Male,East,Primary,Salaried,52037.96,7911.04,Car,591.74,2,447.0,0.79,0,0,0,0,1,0,0,1,0,0,0,0.15202440679842177,7.606352807714123,0.008589883231394929
C01818,1,2021-07-28,50,Male,East,Primary,Self-Employed,73515.77,18454.18,Education,681.26,3,112.0,0.16,0,0,0,0,0,1,0,1,0,1,0,0.2510234198730422,4.83453237410072,0.001523482648688846
C01819,0,2021-10-14,60,Male,North,Post-Graduate,Self-Employed,71788.21,10272.86,Car,652.79,0,445.0,0.48,3,1,0,0,1,0,0,1,0,1,0,0.1430995423900387,21.636952998379254,0.006198789466961218
C01820,0,2021-05-09,22,Other,North,Post-Graduate,Salaried,53627.51,31619.36,Home,662.51,1,191.0,0.58,3,1,0,0,0,0,1,0,1,0,0,0.5896108172838903,7.393548387096774,0.003561604855418422
C01821,0,2022-11-17,47,Female,South,Secondary,Salaried,43788.5,18936.66,Education,457.62,1,460.0,0.59,1,0,1,0,0,1,0,0,0,0,0,0.4324573803624239,63.30275229357798,0.010505041277961109
C01822,0,2021-07-25,61,Female,South,Post-Graduate,Salaried,65784.06,27633.46,Education,651.27,1,430.0,0.66,3,0,1,0,0,1,0,0,0,0,0,0.42006315815715844,18.48137535816619,0.006536537878628957
C01823,0,2021-06-12,47,Male,North,Post-Graduate,Salaried,94422.15,40918.75,Business,648.75,3,117.0,0.74,3,1,0,0,0,0,0,1,0,0,0,0.43335965131063,4.736842105263158,0.001239116033684893
C01824,0,2019-05-09,47,Female,West,Graduate,Salaried,79070.22,15242.28,Car,681.23,1,21.0,0.35,2,0,0,1,1,0,0,0,0,0,0,0.1927689084461887,0.4183266932270916,0.00026558671520074184
C01825,0,2018-01-04,63,Female,East,Primary,Salaried,44188.29,15684.25,Home,597.7,0,452.0,0.13,0,0,0,0,0,0,1,0,0,0,0,0.35494132042674653,6.793587174348698,0.010228954322513951
C01826,1,2019-10-28,21,Female,North,Post-Graduate,Unemployed,35205.68,21383.4,Home,620.32,4,413.0,0.35,3,1,0,0,0,0,1,0,0,0,1,0.6073849447021049,9.287856071964018,0.0117310615786998
C01827,0,2019-03-18,65,Other,West,Secondary,Self-Employed,42680.28,11065.67,Car,692.65,3,352.0,0.57,1,0,0,1,1,0,0,0,1,1,0,0.25926891763596677,6.7779204107830555,0.00824736857396437
C01828,0,2018-01-29,35,Male,North,Post-Graduate,Salaried,28156.43,21829.76,Car,765.66,1,95.0,0.25,3,1,0,0,1,0,0,1,0,0,0,0.7753028349119543,1.4459665144596652,0.003374007287145423
C01829,0,2021-02-06,46,Male,East,Primary,Salaried,74120.67,22771.16,Business,544.03,1,297.0,0.67,0,0,0,0,0,0,0,1,0,0,0,0.3072174064265744,10.27681660899654,0.004006979429624692
C01830,0,2019-09-02,57,Female,East,Post-Graduate,Salaried,80344.65,26453.72,Home,691.05,1,336.0,0.25,3,0,0,0,0,0,1,0,0,0,0,0.32925303676100404,7.2517985611510785,0.004181983492366947
C01831,0,2022-10-17,41,Female,South,Graduate,Self-Employed,123075.65,30811.41,Education,747.59,2,223.0,0.11,2,0,1,0,0,1,0,0,0,1,0,0.25034529575915304,26.86746987951807,0.0018118937417758915
C01832,1,2020-03-15,69,Female,South,Primary,Salaried,102994.17,6108.93,Business,705.58,1,53.0,0.46,0,0,1,0,0,0,0,0,0,0,0,0.05931335725119199,1.3305439330543933,0.000514592233715753
C01833,0,2018-03-16,51,Male,South,Post-Graduate,Salaried,104385.36,7878.58,Business,742.2,2,331.0,0.61,3,0,1,0,0,0,0,1,0,0,0,0.07547590964863272,5.158441558441558,0.003170942745227875
C01834,0,2020-04-17,45,Male,South,Graduate,Self-Employed,67693.38,8658.12,Education,606.52,1,87.0,0.34,2,0,1,0,0,1,0,1,0,1,0,0.12790201937028406,2.2461273666092945,0.001285206913881387
C01835,0,2021-03-15,47,Male,East,Primary,Salaried,77548.44,23720.3,Business,748.94,1,64.0,0.62,0,0,0,0,0,0,0,1,0,0,0,0.3058772039772818,2.3132530120481927,0.0008252906183541538
C01836,0,2018-05-08,44,Male,West,Post-Graduate,Salaried,37488.55,17544.56,Car,592.04,1,281.0,0.41,3,0,0,1,1,0,0,1,0,0,0,0.467997828670354,4.503205128205129,0.007495621996582956
C01837,0,2023-02-20,58,Female,West,Graduate,Salaried,50979.84,3589.69,Education,654.41,6,353.0,0.22,2,0,0,1,0,1,0,0,0,0,0,0.07041391263683841,86.09756097560977,0.006924305764788591
C01838,0,2018-02-11,48,Female,West,Secondary,Salaried,91806.76,76955.97,Education,450.82,2,80.0,0.16,1,0,0,1,0,1,0,0,0,0,0,0.8382386002947931,1.2257405515832482,0.000871395526865342
C01839,0,2021-10-11,41,Male,North,Graduate,Salaried,45518.18,4486.48,Home,613.02,0,77.0,0.6,2,1,0,0,0,0,1,1,0,0,0,0.09856457353962746,3.725806451612903,0.001691631783168835
C01840,0,2018-02-10,74,Male,South,Secondary,Salaried,97184.5,22569.14,Education,652.53,1,189.0,0.37,1,0,1,0,0,1,0,1,0,0,0,0.23222983088867052,2.894333843797856,0.0019447545647711313
C01841,0,2020-07-22,63,Male,South,Post-Graduate,Salaried,123075.65,34568.51,Business,492.25,1,389.0,0.74,3,0,1,0,0,0,0,1,0,0,0,0.2808720490202571,10.947467166979363,0.003160657693053013
C01842,0,2018-02-03,38,Male,East,Graduate,Salaried,78790.6,12384.12,Home,744.14,5,430.0,0.48,2,0,0,0,0,0,1,1,0,0,0,0.15717763286483413,6.561546286876908,0.005457503813906734
C01843,0,2020-11-06,56,Female,East,Secondary,Self-Employed,123075.65,36752.73,Business,506.08,1,183.0,0.34,1,0,0,0,0,0,0,0,0,1,0,0.2986190200904891,5.7247132429614185,0.0014868903800223684
C01844,0,2022-08-28,55,Female,North,Primary,Salaried,52200.34,9832.59,Car,670.04,1,178.0,0.34,0,1,0,0,1,0,0,0,0,0,0,0.18836256622083306,17.859531772575252,0.0034099394754900066
C01845,0,2021-03-22,65,Male,North,Graduate,Salaried,76105.22,25257.57,Car,546.08,3,398.0,0.19,2,1,0,0,1,0,0,1,0,0,0,0.33187697243369113,14.50789793438639,0.0052296018591103215
C01846,0,2020-09-24,29,Female,West,Post-Graduate,Salaried,35356.3,3848.98,Home,582.12,2,459.0,0.52,3,0,0,1,0,0,1,0,0,0,0,0.10886263551333142,13.742514970059881,0.012982127654760254
C01847,0,2021-11-02,73,Female,East,Primary,Self-Employed,123075.65,56307.51,Home,704.74,5,270.0,0.51,0,0,0,0,0,0,1,0,0,1,0,0.4575032510492531,13.545150501672241,0.0021937726918362815
C01848,0,2019-08-11,58,Female,South,Secondary,Self-Employed,78803.27,22041.9,Business,662.96,1,456.0,0.66,1,0,1,0,0,0,0,0,0,1,0,0.27970793597778365,9.688385269121813,0.00578656190282459
C01849,1,2022-06-11,50,Male,West,Graduate,Salaried,45795.69,6150.14,Car,639.83,0,134.0,0.24,2,0,0,1,1,0,0,1,0,0,0,0.13429517057172846,10.6631299734748,0.0029260395465162767
C01850,0,2022-07-11,64,Other,South,Graduate,Salaried,38838.64,36424.74,Home,741.57,3,140.0,0.3,2,0,1,0,0,0,1,0,1,0,0,0.9378479781990307,12.103746397694525,0.003604657629618339
C01851,0,2023-03-13,54,Male,West,Post-Graduate,Self-Employed,14980.64,76955.97,Car,637.41,2,243.0,0.17,3,0,0,1,1,0,0,1,0,1,0,5.137028191051918,71.47058823529412,0.01622093582116652
C01852,0,2018-12-08,52,Male,South,Primary,Self-Employed,123075.65,10497.28,Car,748.4,2,401.0,0.31,0,0,1,0,1,0,0,1,0,1,0,0.0852912822317006,7.255729794933655,0.0032581587015790697
C01853,1,2018-01-27,47,Male,North,Graduate,Salaried,79329.54,18617.0,Car,564.44,1,163.0,0.4,2,1,0,0,1,0,0,1,0,0,0,0.2346792884466493,2.4784591991890523,0.0020547200954398577
C01854,0,2023-01-23,23,Male,West,Graduate,Unemployed,38177.41,14590.72,Business,651.71,3,339.0,0.77,2,0,0,1,0,0,0,1,0,0,1,0.3821820285870623,67.35099337748345,0.008879596599140695
C01855,0,2021-08-03,48,Male,South,Primary,Salaried,74213.35,11894.44,Business,638.95,1,134.0,0.56,0,0,1,0,0,0,0,1,0,0,0,0.16027358959001312,5.834542815674892,0.0018056050562331438
C01856,1,2019-10-08,64,Male,South,Graduate,Unemployed,74221.57,10933.1,Car,650.26,0,363.0,0.65,2,0,1,0,1,0,0,1,0,0,1,0.14730353992781342,8.042836041358937,0.00489076154007521
C01857,0,2020-01-01,35,Male,East,Primary,Self-Employed,43334.41,13132.34,Car,581.33,1,388.0,0.33,0,0,0,0,1,0,0,1,0,1,0,0.3030464704607724,9.1725768321513,0.008953623690734453
C01858,0,2018-06-17,61,Female,West,Primary,Self-Employed,80942.64,13712.95,Car,627.91,2,109.0,0.2,0,0,0,1,1,0,0,0,0,1,0,0.1694156503914377,1.7849344978165937,0.001346632627747254
C01859,0,2019-09-02,43,Female,South,Primary,Unemployed,74173.58,16561.39,Education,759.18,1,62.0,0.28,0,0,1,0,0,1,0,0,0,0,1,0.2232788278521813,1.3381294964028776,0.0008358771411599656
C01860,0,2018-09-25,60,Male,East,Post-Graduate,Self-Employed,85108.45,15626.74,Education,618.45,0,341.0,0.28,3,0,0,0,0,1,0,1,0,1,0,0.18360973557854715,5.906466512702078,0.00400665268842283
C01861,0,2022-11-08,31,Female,South,Primary,Salaried,42601.59,40495.12,Business,646.71,2,477.0,0.51,0,0,1,0,0,0,0,0,0,0,0,0.9505541929303579,63.039647577092516,0.011196765191158359
C01862,0,2020-03-31,68,Female,West,Primary,Salaried,109809.14,37703.23,Car,510.53,2,137.0,0.34,0,0,0,1,1,0,0,0,0,0,0,0.34335238396366646,3.4860050890585246,0.0012476192783223692
C01863,1,2019-03-31,52,Female,North,Secondary,Salaried,85035.07,6458.8,Education,816.93,3,422.0,0.7,1,1,0,0,0,1,0,0,0,0,0,0.07595454440150398,8.194174757281553,0.004962658347902812
C01864,0,2020-06-24,47,Male,West,Secondary,Salaried,74197.97,13699.68,Home,766.05,2,23.0,0.79,1,0,0,1,0,0,1,1,0,0,0,0.18463685731563814,0.6307129798903107,0.0003099815264487694
C01865,1,2022-09-05,56,Male,West,Post-Graduate,Self-Employed,40616.84,59900.84,Home,615.12,0,14.0,0.34,3,0,0,1,0,0,1,1,0,1,0,1.4747784416512955,1.4432989690721651,0.00034468461849814023
C01866,0,2021-11-25,53,Female,South,Primary,Salaried,88025.98,27867.6,Car,714.85,0,259.0,0.59,0,0,1,0,1,0,0,0,0,0,0,0.31658380855288404,13.513043478260869,0.0029423131670899888
C01867,0,2020-07-10,44,Female,South,Secondary,Salaried,64344.23,28784.05,Education,670.83,0,377.0,0.56,1,0,1,0,0,1,0,0,0,0,0,0.4473446958647263,10.491651205936922,0.0058591112210061415
C01868,1,2020-09-07,59,Male,West,Secondary,Salaried,38730.88,26667.02,Home,751.64,1,36.0,0.24,1,0,0,1,0,0,1,1,0,0,0,0.688520890824066,1.0598626104023552,0.0009294908868582383
C01869,0,2022-02-08,54,Male,East,Graduate,Self-Employed,56297.28,17866.29,Business,564.3,2,134.0,0.74,2,0,0,0,0,0,0,1,0,1,0,0.31735618488140105,8.04,0.00238022156665473
C01870,0,2019-12-03,48,Female,East,Primary,Salaried,49820.08,21314.9,Home,650.84,2,461.0,0.24,0,0,0,0,0,0,1,0,0,0,0,0.4278375305700031,10.654853620955317,0.009253297064155657
C01871,0,2019-09-26,57,Male,East,Secondary,Salaried,39398.52,15944.69,Business,755.55,2,38.0,0.62,1,0,0,0,0,0,0,1,0,0,0,0.40470276548459183,0.8345534407027819,0.000964503235146904
C01872,0,2022-05-01,27,Male,South,Post-Graduate,Salaried,85364.66,43677.49,Home,530.54,0,12.0,0.34,3,0,1,0,0,0,1,1,0,0,0,0.5116577515801035,0.8612440191387559,0.0001405733941891176
C01873,1,2022-05-19,47,Male,South,Graduate,Self-Employed,123075.65,16061.45,Home,655.58,1,490.0,0.36,2,0,1,0,0,0,1,1,0,1,0,0.13050063111590313,36.75,0.003981291181480658
C01874,0,2018-05-10,57,Female,West,Graduate,Salaried,80963.54,20123.32,Education,646.42,1,423.0,0.42,2,0,0,1,0,1,0,0,0,0,0,0.24854792663463085,6.786096256684492,0.005224573925497823
C01875,0,2020-10-16,21,Female,North,Primary,Self-Employed,73976.69,39666.8,Home,712.74,1,237.0,0.71,0,1,0,0,0,0,1,0,0,1,0,0.5362067429618709,7.255102040816327,0.0032037118719423644
C01876,0,2023-01-20,21,Male,South,Primary,Salaried,74170.31,16945.65,Home,661.19,2,146.0,0.2,0,0,1,0,0,0,1,1,0,0,0,0.2284694509164112,28.44155844155844,0.0019684426288632205
C01877,0,2021-10-18,67,Other,West,Graduate,Salaried,44907.82,20814.89,Business,639.44,1,266.0,0.14,2,0,0,1,0,0,0,0,1,0,0,0.4635025703763843,13.01794453507341,0.005923244548499571
C01878,0,2022-09-25,40,Male,West,Post-Graduate,Unemployed,96466.44,16538.42,Business,619.56,1,249.0,0.38,3,0,0,1,0,0,0,1,0,0,1,0.1714422134785942,27.56457564575646,0.002581208552943386
C01879,0,2020-03-29,39,Female,North,Primary,Salaried,62700.3,20507.22,Home,651.53,2,288.0,0.14,0,1,0,0,0,0,1,0,0,0,0,0.3270673346060545,7.315834038950042,0.004593279457993024
C01880,0,2019-11-24,49,Female,East,Primary,Salaried,74169.93,16992.76,Car,636.71,1,332.0,0.58,0,0,0,0,1,0,0,0,0,0,0,0.22910578451402072,7.6205049732211165,0.004476207541250208
C01881,0,2021-08-08,30,Female,West,Graduate,Salaried,65423.61,14347.27,Home,743.21,0,169.0,0.63,2,0,0,1,0,0,1,0,0,0,0,0.2192980485179586,7.412280701754386,0.0025831653129504777
C01882,0,2021-10-26,38,Female,West,Graduate,Salaried,76369.78,12501.92,Home,627.13,2,481.0,0.7,2,0,0,1,0,0,1,0,0,0,0,0.1637024487958457,23.851239669421485,0.006298302810352472
C01883,0,2020-03-04,48,Male,West,Primary,Salaried,74151.19,19187.98,Education,762.5,2,15.0,0.62,0,0,0,1,0,1,0,1,0,0,0,0.25876833534296617,0.3731343283582089,0.00020228940358205983
C01884,0,2018-01-29,55,Female,East,Secondary,Salaried,36553.26,49741.29,Home,708.48,4,470.0,0.74,1,0,0,0,0,0,1,0,0,0,0,1.360789434376031,7.15372907153729,0.012857950289522739
C01885,0,2018-05-29,63,Male,East,Primary,Salaried,107168.04,36277.67,Home,688.13,4,314.0,0.62,0,0,0,0,0,0,1,1,0,0,0,0.33851202280082754,5.0891410048622365,0.002929978004636457
C01886,1,2022-12-08,67,Female,North,Secondary,Salaried,22485.14,6227.03,Business,637.05,2,152.0,0.76,1,1,0,0,0,0,0,0,0,0,0,0.2769397922361168,23.14720812182741,0.006760020173323359
C01887,0,2021-08-12,51,Female,South,Graduate,Self-Employed,62772.41,15625.83,Business,599.73,1,451.0,0.24,2,0,1,0,0,0,0,0,0,1,0,0.24892831102071752,19.89705882352941,0.007184685118828479
C01888,0,2018-01-11,47,Female,East,Secondary,Self-Employed,103413.82,13217.93,Business,450.82,3,190.0,0.45,1,0,0,0,0,0,0,0,0,1,0,0.1278158953996671,2.865761689291101,0.0018372786151792863
C01889,0,2022-03-16,31,Male,South,Post-Graduate,Salaried,74791.43,6311.58,Business,713.49,0,39.0,0.8,3,0,1,0,0,0,0,1,0,0,0,0.08438908040667227,2.521551724137931,0.0005214501180148582
C01890,0,2019-11-07,47,Female,South,Graduate,Salaried,80905.49,27452.78,Home,638.85,2,469.0,0.58,2,0,1,0,0,0,1,0,0,0,0,0.3393191240792188,10.626888217522659,0.0057968872075306625
C01891,0,2021-02-10,69,Male,East,Primary,Salaried,74140.92,20396.67,Car,785.93,0,262.0,0.72,0,0,0,0,1,0,0,1,0,0,0,0.2751067831367617,9.10776361529548,0.003533811018260901
C01892,0,2018-07-06,58,Male,West,Primary,Salaried,68676.16,76955.97,Education,700.32,2,49.0,0.12,0,0,0,1,0,1,0,1,0,0,0,1.1205630891418505,0.8108108108108109,0.0007134935907890015
C01893,0,2020-03-17,25,Male,North,Graduate,Salaried,59084.93,16861.42,Education,536.36,2,196.0,0.71,2,1,0,0,0,1,0,1,0,0,0,0.28537598335142306,4.928751047778709,0.0033172587324720535
C01894,0,2020-01-14,28,Male,South,Graduate,Salaried,31748.9,11837.88,Car,652.0,3,328.0,0.59,2,0,1,0,1,0,0,1,0,0,0,0.372859532141271,7.834394904458598,0.010331066588133762
C01895,1,2021-06-04,54,Female,West,Post-Graduate,Salaried,81626.79,10956.07,Car,708.17,2,313.0,0.22,3,0,0,1,1,0,0,0,0,0,0,0.13422149762351307,12.53671562082777,0.0038345254052009154
C01896,0,2021-08-26,68,Male,East,Graduate,Salaried,39512.83,15347.8,Education,770.61,2,236.0,0.12,2,0,0,0,0,1,0,1,0,0,0,0.3884257341223091,10.63063063063063,0.0059727435367195915
C01897,1,2018-04-08,72,Male,South,Primary,Salaried,42476.88,35322.0,Home,838.9,1,229.0,0.28,0,0,1,0,0,0,1,1,0,0,0,0.8315582500409635,3.6119873817034702,0.005391168089558367
C01898,0,2018-02-24,32,Female,South,Post-Graduate,Unemployed,70814.48,38711.6,Education,652.05,0,389.0,0.74,3,0,1,0,0,1,0,0,0,0,1,0.5466622080681804,6.0,0.00549322680898031
C01899,1,2019-09-15,58,Male,South,Primary,Salaried,72364.27,76955.97,Car,699.3,0,333.0,0.57,0,0,1,0,1,0,0,1,0,0,0,1.0634525850948264,7.254901960784314,0.004601718500027707
C01900,0,2019-10-26,21,Male,West,Secondary,Self-Employed,123075.65,8389.49,Home,601.07,1,400.0,0.74,1,0,0,1,0,0,1,1,0,1,0,0.06816531133493912,8.982035928143713,0.0032500336175352315
C01901,0,2020-01-28,47,Female,West,Graduate,Self-Employed,54887.51,23599.67,Education,579.01,4,440.0,0.41,2,0,0,1,0,1,0,0,0,1,0,0.42996430335426034,10.628019323671499,0.008016395715527995
C01902,0,2019-02-10,24,Male,West,Secondary,Salaried,95326.52,12740.93,Home,515.13,0,52.0,0.76,1,0,0,1,0,0,1,1,0,0,0,0.13365567105565165,0.9786700125470514,0.000545493531076137
C01903,1,2018-03-10,69,Female,South,Primary,Salaried,36874.23,29155.53,Home,681.2,0,153.0,0.42,0,0,1,0,0,0,1,0,0,0,0,0.7906749510430454,2.3770067322630766,0.004149239184113133
C01904,0,2021-08-28,48,Male,South,Secondary,Salaried,73747.13,66604.39,Car,751.16,0,287.0,0.24,1,0,1,0,1,0,0,1,0,0,0,0.9031455190188418,12.966867469879519,0.0038916768693235924
C01905,0,2021-08-05,70,Male,North,Secondary,Salaried,72029.29,43900.86,Business,712.07,1,328.0,0.21,1,1,0,0,0,0,0,1,0,0,0,0.6094862242845932,14.323144104803495,0.0045537030838426985
