trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,hour,day_of_week,month,fare_log,distance_log,duration_sqrt,fare_amount_std,distance_km_std,duration_min_std,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag,gender_encoded,ride_freq_bin,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,total_rides,cancelled_rides,avg_rating
T00851,R0081,Zone_28,17.04,145.87,80.85,2023-11-27,0,0,11,4.404888303817144,2.8925915146344776,12.077665337307538,-1.2778249977785618,0.5567422987368559,1.1134709507833056,0.13073696122334905,0.6748366013071895,0.8070175438596493,0,0,2,High,17.04,80.85,1556,0.029615708243970442,341.0,10.09895651119392,3.64
T00852,R0127,Zone_35,17.54,131.33,261.47,2023-04-11,0,1,4,5.570136789786283,2.919930560137709,11.45993019175946,0.03128202698678823,0.6303868005994385,0.8201682795220911,0.5169681259855182,0.6952614379084967,0.7236555440889808,0,0,2,High,17.54,261.47,1644,0.046583850931677016,322.0,15.0,3.520000609038211
T00853,R0012,Zone_4,5.73,123.24,37.95,2023-07-21,0,4,7,3.6622787723167574,1.9065751436566365,11.101351269102334,-1.5887578477532793,-1.109096333394763,0.6569758028712499,0.039001179093479416,0.21282679738562094,0.6772732484806789,0,0,1,Med,7.711666666666666,234.22,2521,0.06201550387596899,129.0,8.0,4.01
T00854,R0237,Zone_3,14.91,96.67,269.56,2023-05-20,0,5,5,5.600493885150271,2.7669478423496954,9.832090316916338,0.08991714951115788,0.24301672080225406,0.12100248956929184,0.534267484433785,0.5878267973856209,0.5249398004815963,0,0,0,Med,15.07,220.96,2422,0.27647058823529413,170.0,47.0,4.64
T00855,R0310,Zone_26,13.74,157.67,181.05,2024-05-05,0,6,5,5.204281374621442,2.6905648867611904,12.556671533491668,-0.5515902293061441,0.07068858644381074,1.3515020044891053,0.3450009558483593,0.5400326797385621,0.8746703359706456,0,0,2,Med,13.74,181.05,1634,0.3779527559055118,127.0,48.0,4.11
T00856,R0293,Zone_10,12.93,139.41,186.94,2024-02-22,0,3,2,5.236122762954919,2.6340447877917144,11.807201192492656,-0.5089003811394522,-0.04861550657357319,0.9831590349409777,0.357595915213043,0.5069444444444444,0.7699805068226122,0,0,0,Med,10.695,246.00276886598837,1482,0.08849557522123894,113.0,10.0,4.4
T00857,R0358,Zone_8,10.92,111.39,21.38,2024-03-19,0,1,3,3.108167702883779,2.4782176616372036,10.554146104730595,-1.7088547550745166,-0.34466640406115534,0.41793614300567966,0.003568500541219731,0.4248366013071896,0.6093337919963308,0,0,2,Low,10.92,21.38,1621,0.02531645569620253,79.0,2.0,4.51
T00858,R0852,Zone_20,4.68,13.18,377.83,2023-12-29,0,4,12,5.937087555641651,1.7369512327330598,3.6304269721342695,0.8746420834683298,-1.2637497873061865,-1.5631680760152205,0.7657880702426657,0.1699346405228758,0.04626762985896113,0,1,0,High,6.6433333333333335,258.1166666666667,2599,0.007042253521126761,426.0,3.0,4.61
T00859,R0820,Zone_32,13.94,21.86,478.82,2024-01-25,0,3,1,6.1734110335718535,2.7040421797046714,4.675467891024383,1.6066026550055499,0.10014638718884368,-1.3880740466790897,0.9817413718113264,0.5482026143790849,0.09603256507281276,0,0,1,Med,13.94,478.82,2617,0.10928818035472627,298.0,32.56787774570843,4.0
T00860,R0774,Zone_14,21.88,121.01,82.74980790086018,2023-01-12,0,3,1,4.427833876981473,3.130263166511597,11.000454536063499,-1.2640554713212437,1.2696210767666558,0.6119919681454931,0.13479944056325383,0.872549019607843,0.6644880174291941,0,0,0,High,21.88,82.74980790086018,2001,0.05116279069767442,430.0,22.0,4.18
T00861,R0462,Zone_14,4.2,155.48,401.97,2024-03-14,0,3,3,5.998862117488418,1.6486586255873816,12.46916196061307,1.0496052302839405,-1.3344485090942657,1.3073250546911646,0.8174081583688909,0.1503267973856209,0.862114436417842,0,1,0,High,4.2,401.97,2536,0.09549071618037135,377.0,36.0,3.64
T00862,R0604,Zone_17,6.95,99.22,383.44,2024-06-11,0,1,6,5.951787729955083,2.0731719286662407,9.960923651951159,0.9153025330804083,-0.9294037488500613,0.17244140371757907,0.7777842879058026,0.26266339869281047,0.5395596835225319,0,1,0,Med,6.95,383.44,1838,0.015151515151515152,132.0,2.0,3.69
T00863,R0336,Zone_11,14.7,63.67,191.01,2024-01-12,0,4,1,5.2575474540048255,2.7536607123542622,7.979348344319854,-0.4794016235777483,0.21208603001996923,-0.544677575879132,0.36629905351767167,0.5792483660130718,0.3357413140694875,0,0,0,Med,16.43116965127402,159.18599999999998,1054,0.07918968692449356,181.0,14.333333333333334,4.23
T00864,R0253,Zone_1,16.00129203676566,162.62,271.79,2023-03-29,0,2,3,5.608702268405931,2.833289343330884,12.752254702600634,0.10607985942825872,0.4037520376706743,1.4513540143063692,0.5390360344139624,0.6324057204561134,0.9030501089324621,0,0,0,Med,16.00129203676566,271.79,1836,0.13829787234042554,188.0,26.0,4.06
T00865,R0531,Zone_8,18.03,65.4,292.35,2024-08-07,0,2,8,5.681366435371869,2.946016681308058,8.087026647662292,0.2550956961527388,0.7025584124247698,-0.5097798027510783,0.5830007822132659,0.7152777777777778,0.3456599013874556,0,0,0,Low,21.36,389.85429999999997,1677,0.020833333333333332,96.0,2.0,3.32
T00866,R0245,Zone_32,3.45,103.81,447.16,2023-10-07,0,5,10,6.105150311511799,1.4929040961781488,10.188719252192593,1.3771356612946046,-1.4449152618881396,0.2650314491844963,0.9140407922721265,0.11968954248366012,0.5658754729962161,0,1,1,Med,7.569999999999999,258.945,1350,0.12195121951219512,287.0,35.0,4.94
T00867,R0929,Zone_21,17.042499999999997,134.6,232.76,2023-06-10,0,5,6,5.4542949480023895,2.892730085964291,11.60172400981854,-0.1768038033809077,0.5571105212461684,0.8861311223710711,0.45557571794475926,0.674938725490196,0.7424033941061806,0,0,0,High,15.064166666666665,342.67333333333335,1827,0.06512605042016807,476.0,31.0,4.34
T00868,R0293,Zone_35,5.23,28.78,455.14,2023-06-01,0,3,6,6.122799779938004,1.8293763327993617,5.364699432400664,1.4349735201010902,-1.1827408352573454,-1.2484829541668747,0.931104930766214,0.19240196078431374,0.13570691434468524,0,1,0,Med,10.695,246.00276886598837,1482,0.08849557522123894,113.0,10.0,4.4
T00869,R0290,Zone_27,21.07,70.39,474.72,2024-02-17,0,5,2,6.164829445859045,3.094219220268645,8.389874850079709,1.5768864618844232,1.150316983749272,-0.4091209080059985,0.9729740826101034,0.8394607843137255,0.37426900584795325,0,0,0,High,15.805,373.456,1684,0.05230125523012552,478.0,25.0,4.93
T00870,R0524,Zone_28,2.03,58.2,377.5445735709432,2024-03-15,0,4,3,5.936333829671623,1.1085626195212777,7.628892449104261,0.8725733549591287,-1.6540656471778745,-0.6550190897580072,0.765177724864809,0.06168300653594771,0.3043802316248137,0,1,0,Med,7.18,240.38728678547162,2495,0.011538461538461539,260.0,3.0,3.42
T00871,R0596,Zone_27,8.74,175.37,207.43,2024-05-25,0,5,5,5.339603253453579,2.2762411176544437,13.24273385672309,-0.3603918940536255,-0.6657564321820155,1.7085485850478057,0.40141097758695976,0.3357843137254902,0.9761495241371404,0,0,2,Med,8.74,207.43,1304,0.11808118081180811,271.0,32.0,3.02
T00872,R0701,Zone_35,1.04,178.84,355.27,2023-11-29,0,2,11,5.875688870357927,0.712949807856125,13.373107342723307,0.7111305427823245,-1.7998817608657878,1.7785458525358673,0.7175465960037413,0.021241830065359478,0.9960440316477469,0,1,1,High,5.105,187.4906,2647,0.07818411008099885,396.5,30.99999964711604,4.42
T00873,R0769,Zone_24,2.2800000000000002,95.055,378.6,2024-05-09,0,3,5,5.939118066735773,1.1878434223960523,9.749615377028983,0.8802229294935173,-1.617243396246583,0.08842451060870998,0.7674346099219199,0.07189542483660133,0.515680541222337,0,1,2,Med,2.2800000000000002,378.6,2311,0.07228915662650602,249.0,18.0,4.71
T00874,R0802,Zone_6,11.51,17.51,272.192,2024-05-10,0,4,5,5.610174844691025,2.5265283244788197,4.1844951905815355,0.10899349592452522,-0.25776589186330784,-1.475822782579109,0.5398956564283262,0.44893790849673204,0.07109276459121662,0,0,0,High,11.51,272.192,929,0.011560693641618497,346.0,4.0,4.280864565165123
T00875,R0689,Zone_20,9.58,53.95,83.94,2023-09-01,0,4,9,4.441945124885125,2.3589654264301534,7.345066371381542,-1.2554291351580051,-0.5420336690528768,-0.7407506133384859,0.13734450357256345,0.3700980392156863,0.2800137598899209,0,0,1,Med,9.58,83.94,1206,0.0990566037735849,282.6666666666667,28.0,4.97
T00876,R0635,Zone_11,10.57,28.92,400.14,2024-05-10,0,4,5,5.994310493557901,2.448415541205585,5.377731863899501,1.0363416611591445,-0.3962175553649631,-1.2456588569195177,0.8134949536766376,0.41053921568627455,0.13650957459006996,0,1,1,High,14.99,323.0566666666667,1403,0.08056872037914692,422.0,34.0,3.77
T00877,R0408,Zone_33,15.27,20.37,476.86,2024-03-29,0,4,3,6.169317802562385,2.7893229212309465,4.513313638558703,1.5923968651232552,0.2960407621433135,-1.4181305102402457,0.9775501799004978,0.6025326797385621,0.0874899667469327,0,0,0,High,12.903333333333334,283.9433333333333,1734,0.029914529914529916,468.0,14.0,3.85
T00878,R0759,Zone_2,15.385,37.29,272.07,2024-05-28,0,1,5,5.609728172573878,2.7963662821507778,6.10655385630881,0.10810925798287206,0.3129789975717075,-1.0768181857739632,0.5396347761155093,0.6072303921568627,0.18449719068914117,0,0,0,High,12.065666666666665,173.33666666666667,1540,0.07228915662650602,415.0,30.0,3.08
T00879,R0402,Zone_9,16.215,178.85,74.51,2024-02-24,0,5,2,4.324265097815334,2.8457810967904873,13.37348122217996,-1.3237763793365969,0.43522887066359467,1.778747573767821,0.11717973840975063,0.6411356209150326,0.9961013645224172,0,0,1,Med,20.4875,78.995,2124,0.026415094339622643,265.0,7.0,3.61
T00880,R0090,Zone_15,1.4100000000000001,62.47,97.07,2024-03-18,0,0,3,4.585681509404229,0.8796267475025636,7.903796556086196,-1.1602648386505916,-1.7453848294874768,-0.5688841237136203,0.16542121264867504,0.0363562091503268,0.3288613691090471,0,1,1,High,2.37,98.38,1842,0.03483606557377049,488.0,17.0,4.27
T00881,R0126,Zone_35,16.215,85.22,170.25,2023-07-17,0,0,7,5.143124477142335,2.8457810967904873,9.231467922275417,-0.6298670306983808,0.43522887066359467,-0.1099683210181159,0.32190663307440615,0.6411356209150326,0.4592936589840615,0,0,2,High,13.4375,156.45,2486,0.028795811518324606,382.0,11.0,3.35
T00882,R0826,Zone_16,14.61,139.43,186.33,2023-08-18,0,4,8,5.232871767472967,2.7479117345273405,11.80804810288305,-0.5133215708477173,0.1988300196847044,0.983562477404886,0.3562915136489586,0.5755718954248366,0.7700951725719529,0,0,2,Med,11.53,243.44,1755,0.28104575163398693,153.0,43.0,4.67
T00883,R0694,Zone_4,10.3,17.49,249.92,2024-07-21,0,6,7,5.525134163228542,2.424802725718295,4.182104733265296,-0.05243066339102066,-0.4359855863707577,-1.4762262250430174,0.49227003079670706,0.3995098039215687,0.07097809884187593,0,0,0,Med,13.715,152.245,2359,0.10441767068273092,249.0,26.0,3.67
T00884,R0336,Zone_4,16.1358482563701,26.92,47.84,2024-03-10,0,6,3,3.888549649242504,2.841172658412339,5.1884487084291395,-1.5170765916635367,0.42357068920123697,-1.2860031033103314,0.06014959133740508,0.6379022980543341,0.1250429996560028,0,0,0,Med,16.43116965127402,159.18599999999998,1054,0.07918968692449356,181.0,14.333333333333334,4.23
T00885,R0232,Zone_9,17.47,83.92,487.35859999999997,2023-01-28,0,5,1,6.191049972058893,2.9161477942111484,9.16078599247903,1.6684891639284896,0.6200765703386769,-0.13619208117214465,1.0,0.6924019607843137,0.45184038527691783,0,0,2,Low,20.345,318.2793,1049,0.37205863407240064,89.0,33.11321843244366,4.68
T00886,R0588,Zone_1,23.52,20.82,251.38,2023-10-06,0,4,10,5.530935888224764,3.1994891110680106,4.5628938186199335,-0.04184879949910714,1.5111750428759267,-1.409053054802313,0.49539204109763035,0.9395424836601307,0.09006994610709781,0,0,1,Med,18.725,277.5,1006,0.10333333333333333,300.0,31.0,4.315076928461977
T00887,R0660,Zone_18,14.45,31.91,388.29,2024-01-01,0,0,1,5.964324567155742,2.7376090033437546,5.64889369699944,0.9504546151871074,0.17526377908867793,-1.1853442085652517,0.7881553495218835,0.5690359477124183,0.15365210411650043,0,0,2,High,14.950000000000001,239.4366666666667,1221,0.02850877192982456,456.0,13.0,4.32
T00888,R0953,Zone_3,21.98,152.89,229.74,2023-08-24,0,3,8,5.441291535499143,3.1346242724206097,12.364869590901474,-0.19869231636281076,1.2843499771391724,1.255079255615061,0.44911786102093165,0.8766339869281046,0.8472652218782251,0,0,0,Med,16.3,194.685,2599,0.1062992125984252,254.0,27.0,3.36
T00889,R0842,Zone_18,7.36,158.33,104.81,2024-01-09,0,1,1,4.66164503291607,2.1234584270966104,12.58292493818508,-1.1041664643194886,-0.8690152573227435,1.3648156057980745,0.1819721439700082,0.2794117647058824,0.8784543056988879,0,0,1,Med,7.36,104.81,1150,0.07869030390738062,276.4,21.75,4.87
T00890,R0764,Zone_32,17.26,80.91,171.1,2023-02-13,0,0,2,5.1480757032174935,2.9047128751668225,8.99499861033897,-0.6237063565147326,0.5891458795563926,-0.19691017199031918,0.32372424181124504,0.6838235294117647,0.43458319000114665,0,0,0,High,16.46666666666667,266.5366666666667,2398,0.017699115044247787,452.0,8.0,4.0
T00891,R0064,Zone_21,10.48,110.35,333.8569204263662,2024-05-10,0,4,5,5.813703337385637,2.4406063908914204,10.504760825454333,0.5559317115803344,-0.40947356570022797,0.3969571348824565,0.6717576542206076,0.40686274509803927,0.6033711730306158,0,0,0,High,10.46,290.20897347545537,1079,0.10086455331412104,347.0,35.0,4.52
T00892,R0926,Zone_31,5.6,99.56,186.76,2024-08-10,0,5,8,5.235164551542768,1.8870696490323797,9.977975746613138,-0.5102049944959895,-1.1282439038790344,0.17929992560401745,0.3572110098334771,0.20751633986928103,0.5415090012613234,0,0,2,Med,5.6,186.76,1101,0.044534412955465584,247.0,11.0,3.73
T00893,R0726,Zone_35,14.604,26.75,355.466,2024-06-28,0,4,6,5.876238863637179,2.7475272916444102,5.172040216394301,0.7125511217705541,0.19794628566235337,-1.2894323642535506,0.7179657151948242,0.5753267973856209,0.12406834078660704,0,0,2,Med,10.055666666666667,241.43266666666668,2473,0.08783783783783784,148.0,13.0,4.64
T00894,R0143,Zone_23,11.91,166.17,31.73,2023-09-07,0,3,9,3.4882920885130893,2.558002204858551,12.890694317995443,-1.633839487073623,-0.19885029037324167,1.522965051650063,0.025700559866258216,0.4652777777777778,0.9234032794404312,0,0,0,Med,11.91,31.73,1542,0.28846153846153844,156.0,45.0,3.84
T00895,R0723,Zone_15,12.35,173.05,321.02,2024-06-23,0,6,6,5.774613655416792,2.5915163848462583,13.154847015454038,0.4628916124412037,-0.13404312873416904,1.6617492592344623,0.6443076557252323,0.4832516339869281,0.9628482972136225,0,0,2,High,12.35,321.02,2222,0.03845229512136506,346.75,13.333333333333334,3.8
T00896,R0268,Zone_20,24.23,96.41,349.1,2023-08-21,0,0,8,5.85821882796062,3.2280337626529665,9.81885940422817,0.6664112960610191,1.6157502355207942,0.11575773753848598,0.7043528949375107,0.9685457516339869,0.5234491457401674,0,0,2,High,24.23,349.1,1409,0.0625,336.0,21.0,4.81
T00897,R0190,Zone_4,10.11,39.64,209.05,2023-06-09,0,4,6,5.347345597615391,2.4078456036515385,6.2960304954788775,-0.34865037384479,-0.46397049707853927,-1.029413696264757,0.40487512600305275,0.3917483660130719,0.1979704162366701,0,0,1,High,12.696666666666667,237.61666666666667,2061,0.08898305084745763,472.0,42.0,3.24
T00898,R0894,Zone_16,3.1,70.54,295.39564579076165,2023-12-31,0,6,12,5.691695202999459,1.410986973710262,8.398809439438425,0.27717008603001186,-1.4964664131919476,-0.4060950895266873,0.5895134791528012,0.10539215686274508,0.37512899896800833,0,1,0,High,3.1,295.39564579076165,1722,0.09570957095709572,303.0,29.0,4.75
T00899,R0371,Zone_20,2.31,39.32,72.55,2024-02-17,0,5,2,4.297965447047447,1.1969481893889715,6.270566162636353,-1.3379821692188916,-1.612824726134828,-1.0358687756872873,0.11298854649892207,0.07312091503267973,0.1961357642472194,0,0,0,High,12.585714285714285,284.94571428571425,961,0.07309941520467836,342.0,25.0,3.25
T00900,R0646,Zone_6,21.81,68.92,407.61,2024-03-12,0,1,3,6.012761155897063,3.1271990362962967,8.301807032206904,1.0904831154554417,1.2593108465058942,-0.4387739291032464,0.8294685269286219,0.86968954248366,0.36584107327141385,0,0,0,High,19.490000000000002,343.135,1320,0.03218390804597701,435.0,14.0,4.03
T00901,R0746,Zone_27,22.02,16.31,74.32,2023-05-19,0,4,5,4.3217457037889515,3.1363634032937364,4.038564101261734,-1.3251534712129418,1.290241537288179,-1.5000293304135974,0.11677344939798662,0.8782679738562091,0.06421281963077628,0,0,2,High,18.64,97.04499999999999,1530,0.06744868035190615,341.0,23.0,4.93
T00902,R0019,Zone_34,18.81,87.7,69.58,2023-07-27,0,3,7,4.256746818247124,2.9861868607104594,9.364827814754525,-1.359508289601757,0.8174438353303983,-0.059941455493507,0.10663760773608494,0.7471405228758169,0.4735122119023048,0,0,1,Low,15.534505694883336,169.78,2089,0.3877551020408163,98.0,38.0,4.96
T00903,R0599,Zone_6,6.16,113.06,108.17,2023-06-18,0,6,6,4.6929063002921785,1.9685099809725544,10.63296760081587,-1.079813681664126,-1.045762061792942,0.45162358874200903,0.18915704438857142,0.23039215686274508,0.618908382066277,0,0,0,Low,6.16,108.17,1999,0.6103896103896104,77.0,47.0,4.17
T00904,R0156,Zone_31,15.4,138.33,24.17,2023-03-10,0,4,3,3.2256528091472245,2.797281334830153,11.761377470347595,-1.6886332480481885,0.31518833262758505,0.9613731418899387,0.009534533924490982,0.6078431372549019,0.763788556358216,0,0,0,Low,15.4,24.17,1551,9.669962894774676,3.0,29.00988868432403,3.1
T00905,R0140,Zone_26,21.51,49.83,417.2,2024-03-16,0,5,3,6.035959786994534,3.113959654918641,7.059036761485238,1.1599900159509553,1.215124145388345,-0.823859760903562,0.8499754302066044,0.8574346405228759,0.25639261552574244,0,0,1,High,14.035,377.755,1700,0.014150943396226415,424.0,6.0,3.8993189890136914
T00906,R0483,Zone_5,2.56,18.38,223.46,2023-11-14,0,1,11,5.41369751758811,1.269760544863939,4.287190222045203,-0.2442088268020002,-1.5760024752035366,-1.4582730353991054,0.43568894000052183,0.08333333333333334,0.07608072468753584,0,1,0,High,2.56,223.46,2443,0.1411042944785276,326.0,46.0,3.54
T00907,R0959,Zone_6,11.1,100.72,418.71,2023-07-14,0,4,7,6.039563996598466,2.4932054526026954,10.035935432235503,1.170934272441907,-0.31815438339062563,0.20269958851068925,0.8532043586685182,0.43218954248366015,0.5481596147230823,0,1,2,Med,12.493333333333334,236.53666666666663,1686,0.18592964824120603,199.0,37.0,3.97
T00908,R0501,Zone_12,15.5,104.9,423.36,2023-01-23,0,0,1,6.050582151591071,2.803360380906535,10.242070103255495,1.2046367841524535,0.32991723300010156,0.28701906346748973,0.8631477476406371,0.6119281045751633,0.5721247563352828,0,0,0,Low,10.835,379.855,2066,0.37755102040816324,98.0,37.0,3.920328914243327
T00909,R0690,Zone_34,15.72,136.85,44.9,2024-04-16,0,1,4,3.8264651170664994,2.8166056076565553,11.69829047339824,-1.538385276486979,0.362320813819638,0.9315183995607362,0.05386280347116225,0.6209150326797386,0.7553032909070062,0,0,1,High,15.146666666666667,102.94333333333333,2336,0.08879492600422834,473.0,42.0,3.6
T00910,R0076,Zone_27,5.49,176.1,439.39,2023-11-23,0,3,11,6.0876606979603896,1.8702625307159986,13.270267518026907,1.3208198514040785,-1.1444456942888026,1.7232742349804526,0.897425710054199,0.20302287581699346,0.9803348239880748,0,1,2,High,5.49,439.39,1570,0.03580562659846547,391.0,14.0,4.67
T00911,R0175,Zone_6,18.99,132.86,265.69,2024-04-12,0,4,4,5.586086935171916,2.995232148512309,11.526491226735047,0.061867962345606396,0.843955856000928,0.8510316280110636,0.5259920187731184,0.7544934640522875,0.7324274739135422,0,0,0,Low,18.99,265.69,2403,0.7045454545454546,44.0,31.0,3.83
T00912,R0976,Zone_31,10.56,95.055,286.4,2024-01-10,0,2,1,5.660874973644924,2.4475508632442313,9.749615377028983,0.2119709768672007,-0.3976904454022147,0.08842451060870998,0.5702775210553934,0.4101307189542484,0.515680541222337,0,0,1,Med,8.82,357.51,1543,0.11057692307692307,208.0,23.0,3.12
T00913,R0523,Zone_23,0.88,17.68,424.13,2023-04-25,0,1,4,6.052395004504889,0.6312717768418579,4.2047592083257275,1.2102176301776406,-1.8234480014618144,-1.4723935216358899,0.864794287319891,0.01470588235294118,0.07206742346061232,0,1,0,Med,0.88,424.13,1808,0.09550561797752809,178.0,17.0,3.14
T00914,R0300,Zone_31,15.385,152.95,33.28,2023-09-11,0,0,9,3.534562093729579,2.7963662821507778,12.36729558149234,-1.6226053165034409,0.3129789975717075,1.2562895830067853,0.029015022856964473,0.6072303921568627,0.8476092191262471,0,0,0,Med,11.07875,277.78549999999996,1983,0.2631578947368421,190.0,50.0,4.61
T00915,R0312,Zone_25,6.07,92.13,414.51,2024-01-30,0,1,1,6.029506681394576,1.9558604799084813,9.598437372822724,1.1404932941227037,-1.0590180721282068,0.02942105026214491,0.8442232331453142,0.2267156862745098,0.4989106753812636,0,1,2,High,11.933333333333332,300.24066666666664,1725,0.10682492581602374,337.0,36.0,4.106412147510005
T00916,R0958,Zone_9,0.6900000000000001,153.58,49.54,2023-08-09,0,2,8,3.922765101960048,0.5247285289349822,12.392739810066216,-1.5047552432962403,-1.8514329121695958,1.268998020619892,0.0637848088110829,0.0069444444444444475,0.8512211902304784,0,1,0,High,9.566666666666666,337.4733333333333,1354,0.05783166335496165,475.0,27.470040093606784,4.57
T00917,R0620,Zone_22,19.92,145.61,356.55,2023-05-24,0,2,5,5.879275212494405,3.040705639196722,12.066896867049126,0.7204077933177008,0.9809346294653322,1.1082261987525002,0.7202837009250987,0.792483660130719,0.8055268891182206,0,0,2,High,19.92,356.55,2349,0.0826271186440678,472.0,39.0,4.2
T00918,R0703,Zone_25,22.29,157.48,351.1233333333333,2023-12-15,0,4,12,5.863981493017662,3.1480240838962494,12.549103553640794,0.6810761165687617,1.3300095682939734,1.3476693010819782,0.708679516518927,0.889297385620915,0.8735810113519092,0,0,0,High,18.836666666666666,292.9744444444444,1295,0.0854119425547997,330.75,28.25,3.35
T00919,R0410,Zone_24,16.75,11.3,19.711199999999998,2023-12-17,0,6,12,3.030674616751555,2.8763855159214247,3.361547262794322,-1.7209499704600133,0.5140284876565581,-1.6010916676225855,0.0,0.6629901960784313,0.035489049420937974,0,0,2,Med,20.795,187.44060000000002,1087,0.1927710843373494,166.0,32.0,4.506727248562224
T00920,R0206,Zone_26,4.47,122.1,19.711199999999998,2023-08-21,0,0,8,3.030674616751555,1.6992786164338898,11.049886877249016,-1.7209499704600133,-1.294680478088471,0.6339795824284862,0.0,0.16135620915032678,0.6707373007682605,0,0,2,High,11.115,182.7956,1119,0.0030303030303030303,330.0,1.0,4.43
T00921,R0237,Zone_15,23.82,123.12,239.44,2023-10-03,0,1,10,5.482470578170961,3.211649779776461,11.095945205344158,-0.12838815214941315,1.5553617439934764,0.6545551480878014,0.4698599842530933,0.951797385620915,0.6765852539846349,0,0,0,Med,15.07,220.96,2422,0.27647058823529413,170.0,47.0,4.64
T00922,R0338,Zone_14,16.83,140.51,466.11,2024-02-08,0,3,2,6.146564775970829,2.8808824318750488,11.8536914081648,1.5144824563300567,0.525811607954571,1.005348370455925,0.9545627752875351,0.6662581699346404,0.7762871230363491,0,0,2,High,9.409999999999998,427.63,2113,0.023255813953488372,473.0,11.0,4.01
T00923,R0621,Zone_1,24.93,95.055,485.99,2023-02-28,0,1,2,6.188243588990863,3.255400599550573,9.749615377028983,1.658569753707618,1.7188525381284099,0.08842451060870998,0.9970734360973674,0.9971405228758169,0.515680541222337,0,0,0,Med,18.05,289.905,1398,0.19642857142857142,168.0,33.0,4.91
T00924,R0628,Zone_34,4.13,175.03,114.87,2024-07-16,0,1,7,4.752468873008971,1.6351056591826783,13.229890400150714,-1.0312530733930163,-1.3447587393550273,1.7016900631613674,0.20348407796130163,0.1474673202614379,0.9742002063983489,0,0,1,Low,14.43,178.35500000000002,1738,0.5476190476190477,42.0,23.0,3.19
T00925,R0801,Zone_15,19.8,141.95,22.37,2024-01-08,0,0,1,3.1514531485507664,3.0349529867072724,11.914277149705725,-1.7016793816135614,0.9632599490183122,1.0343962278573107,0.005685480128832111,0.7875816993464052,0.7845430569888775,0,0,1,Med,19.8,22.37,2161,0.3697478991596639,119.0,44.0,3.94
T00926,R0567,Zone_15,19.48,84.22,143.28,2023-03-13,0,0,3,4.9717558560353385,3.019448800171307,9.17714552570678,-0.8253415986195495,0.9161274678262593,-0.1301404442135227,0.2642349770361174,0.7745098039215687,0.4535603715170279,0,0,1,Med,15.325,98.58,2497,0.16271186440677965,295.0,48.0,4.91
T00927,R0177,Zone_19,23.2,42.96,277.83,2023-06-03,0,5,6,5.630602277114688,3.186352633162641,6.554387843269576,0.14985688539206485,1.464042561683874,-0.9624422472560066,0.5519517482616176,0.926470588235294,0.21700493062722165,0,0,2,High,23.2,277.83,1362,0.012396694214876033,484.0,6.0,4.5
T00928,R0262,Zone_34,13.83,88.905,122.52,2023-06-24,0,5,6,4.816403086276466,2.696652156149841,9.428944797802139,-0.9758070057401822,0.08394459677907559,-0.03563404704304185,0.21984255659285182,0.5437091503267973,0.48042082330008035,0,0,0,Med,13.83,122.52,1368,0.06611570247933884,121.0,8.0,3.72
T00929,R0953,Zone_31,10.62,169.77,159.63,2024-01-03,0,2,1,5.079103583569675,2.4527277514237653,13.029581727745523,-0.7068392187340802,-0.38885310517870497,1.595584695153528,0.2991972156800188,0.4125816993464052,0.9440431143217523,0,0,0,Med,16.3,194.685,2599,0.1062992125984252,254.0,27.0,3.36
T00930,R0045,Zone_25,19.52,81.08,427.04,2023-03-07,0,1,3,6.059216649158801,3.021400020302569,9.004443347592343,1.23130887944166,0.9220190279752658,-0.1934809110471,0.8710169242895396,0.7761437908496731,0.4355578488705424,0,0,0,Med,14.186666666666667,238.21333333333334,2292,0.04477611940298507,268.0,12.0,3.63
T00931,R0102,Zone_34,23.26,79.21666666666667,241.21,2023-07-20,0,3,7,5.489805118458235,3.1888289035159043,8.900374523954971,-0.11555945414346319,1.4728799019073842,-0.2310683006012079,0.4736448871521578,0.928921568627451,0.42487482322363646,0,0,1,Med,23.26,241.21,1797,0.08755760368663594,217.0,19.0,3.65
T00932,R0692,Zone_33,19.92,169.71,93.31,2023-07-11,0,1,7,4.546587228555794,3.040705639196722,13.027279071241239,-1.187516762098259,0.9809346294653322,1.5943743677618034,0.15738096694218767,0.792483660130719,0.9436991170737302,0,0,0,High,9.9625,335.0275,1402,0.04611650485436893,412.0,19.0,3.31
T00933,R0646,Zone_9,17.17,88.44,278.66,2024-08-10,0,5,8,5.633574579612705,2.89977188240808,9.404254356406998,0.15587260253609816,0.5758898692211277,-0.04501408432890608,0.5537265897340604,0.6801470588235294,0.4777548446279097,0,0,0,High,19.490000000000002,343.135,1320,0.03218390804597701,435.0,14.0,4.03
T00934,R0743,Zone_1,10.34,86.7,448.41,2024-07-10,0,2,7,6.10793561139507,2.428336298299606,9.311283477587825,1.386195476270558,-0.4300940262217512,-0.08011357868891378,0.9167137462968896,0.4011437908496732,0.46777892443527125,0,1,1,Low,10.34,448.41,2121,0.4,20.0,8.0,4.25
